"date","nhs_region","variant","cases"
"2021-09-15","North West","VOC-21APR-02",0
"2021-09-15","North West","VUI-21OCT-01",0
"2021-09-15","South East","Undetermined",0
"2021-09-15","South East","VOC-21APR-02",0
"2021-09-15","South East","VOC-21NOV-01",0
"2021-09-15","South East","VUI-21OCT-01",0
"2021-09-15","South West","Undetermined",0
"2021-09-15","South West","VOC-21APR-02",0
"2021-09-15","South West","VOC-21NOV-01",0
"2021-09-15","South West","VUI-21OCT-01",0
"2021-09-16","East of England","Undetermined",0
"2021-09-16","East of England","VOC-21APR-02",0
"2021-09-16","East of England","VOC-21NOV-01",0
"2021-09-16","East of England","VUI-21OCT-01",0
"2021-09-16","London","Undetermined",0
"2021-09-16","London","VOC-21APR-02",0
"2021-09-16","London","VOC-21NOV-01",0
"2021-09-16","London","VUI-21OCT-01",0
"2021-09-16","Midlands","Unclassified",0
"2021-09-16","Midlands","Undetermined",0
"2021-09-16","Midlands","VOC-21APR-02",0
"2021-09-16","Midlands","VUI-21OCT-01",0
"2021-09-16","North East and Yorkshire","Undetermined",0
"2021-09-16","North East and Yorkshire","VOC-21APR-02",0
"2021-09-16","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-16","North West","Undetermined",0
"2021-09-16","North West","VOC-21APR-02",0
"2021-09-16","North West","VOC-21NOV-01",0
"2021-09-16","North West","VUI-21OCT-01",0
"2021-09-16","South East","Undetermined",0
"2021-09-16","South East","VOC-21APR-02",0
"2021-09-16","South East","VOC-21NOV-01",0
"2021-09-16","South East","VUI-21OCT-01",0
"2021-09-16","South West","Undetermined",0
"2021-09-16","South West","VOC-21APR-02",0
"2021-09-16","South West","VOC-21NOV-01",0
"2021-09-16","South West","VUI-21OCT-01",0
"2021-09-17","East of England","Undetermined",0
"2021-09-17","East of England","VOC-21APR-02",0
"2021-09-17","East of England","VUI-21OCT-01",0
"2021-09-17","London","Unclassified",0
"2021-09-17","London","Undetermined",0
"2021-09-17","London","VOC-20DEC-01",0
"2021-09-17","London","VOC-21APR-02",0
"2021-09-17","London","VOC-21NOV-01",0
"2021-09-17","London","VUI-21OCT-01",0
"2021-09-17","Midlands","Undetermined",0
"2021-09-17","Midlands","VOC-21APR-02",0
"2021-09-17","Midlands","VOC-21NOV-01",0
"2021-09-17","Midlands","VUI-21OCT-01",0
"2021-09-17","North East and Yorkshire","Unclassified",0
"2021-09-17","North East and Yorkshire","Undetermined",0
"2021-09-17","North East and Yorkshire","VOC-21APR-02",0
"2021-09-17","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-17","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-17","North West","Undetermined",0
"2021-09-17","North West","VOC-20DEC-01",0
"2021-09-17","North West","VOC-21APR-02",0
"2021-09-17","North West","VOC-21NOV-01",0
"2021-09-17","North West","VUI-21OCT-01",0
"2021-09-17","South East","Undetermined",0
"2021-09-17","South East","VOC-21APR-02",0
"2021-09-17","South East","VOC-21NOV-01",0
"2021-09-17","South East","VUI-21OCT-01",0
"2021-09-17","South West","Undetermined",0
"2021-09-17","South West","VOC-21APR-02",0
"2021-09-17","South West","VOC-21NOV-01",0
"2021-09-17","South West","VUI-21OCT-01",0
"2021-09-18","East of England","Undetermined",0
"2021-09-18","East of England","VOC-21APR-02",0
"2021-09-18","East of England","VOC-21NOV-01",0
"2021-09-18","East of England","VUI-21OCT-01",0
"2021-09-18","London","Undetermined",0
"2021-09-18","London","VOC-21APR-02",0
"2021-09-18","London","VOC-21NOV-01",0
"2021-09-18","London","VUI-21OCT-01",0
"2021-09-18","Midlands","Undetermined",0
"2021-09-18","Midlands","VOC-21APR-02",0
"2021-09-18","Midlands","VOC-21NOV-01",0
"2021-09-18","Midlands","VUI-21OCT-01",0
"2021-09-18","North East and Yorkshire","Undetermined",0
"2021-09-18","North East and Yorkshire","VOC-21APR-02",0
"2021-09-18","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-18","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-18","North West","Undetermined",0
"2021-09-18","North West","VOC-21APR-02",0
"2021-09-18","North West","VOC-21NOV-01",0
"2021-09-18","North West","VUI-21OCT-01",0
"2021-09-18","South East","Undetermined",0
"2021-09-18","South East","VOC-21APR-02",0
"2021-09-18","South East","VUI-21OCT-01",0
"2021-09-18","South West","Undetermined",0
"2021-09-18","South West","VOC-21APR-02",0
"2021-09-18","South West","VUI-21OCT-01",0
"2021-09-19","East of England","Undetermined",0
"2021-09-19","East of England","VOC-21APR-02",0
"2021-09-19","East of England","VOC-21NOV-01",0
"2021-09-19","East of England","VUI-21OCT-01",0
"2021-09-19","London","Undetermined",0
"2021-09-19","London","VOC-21APR-02",0
"2021-09-19","London","VOC-21NOV-01",0
"2021-09-19","London","VUI-21OCT-01",0
"2021-09-19","Midlands","Undetermined",0
"2021-09-19","Midlands","VOC-21APR-02",0
"2021-09-19","Midlands","VOC-21NOV-01",0
"2021-09-19","Midlands","VUI-21OCT-01",0
"2021-09-19","North East and Yorkshire","Unclassified",0
"2021-09-19","North East and Yorkshire","Undetermined",0
"2021-09-19","North East and Yorkshire","VOC-21APR-02",0
"2021-09-19","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-19","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-19","North West","Undetermined",0
"2021-09-19","North West","VOC-21APR-02",0
"2021-09-19","North West","VOC-21NOV-01",0
"2021-09-19","North West","VUI-21OCT-01",0
"2021-09-19","South East","Unclassified",0
"2021-09-19","South East","Undetermined",0
"2021-09-19","South East","VOC-21APR-02",0
"2021-09-19","South East","VOC-21NOV-01",0
"2021-09-19","South East","VUI-21OCT-01",0
"2021-09-19","South West","Undetermined",0
"2021-09-19","South West","VOC-21APR-02",0
"2021-09-19","South West","VUI-21OCT-01",0
"2021-09-20","East of England","Unclassified",0
"2021-09-20","East of England","Undetermined",0
"2021-09-20","East of England","VOC-21APR-02",0
"2021-09-20","East of England","VOC-21NOV-01",0
"2021-09-20","East of England","VUI-21OCT-01",0
"2021-09-20","London","Unclassified",0
"2021-09-20","London","Undetermined",0
"2021-09-20","London","VOC-21APR-02",0
"2021-09-20","London","VOC-21NOV-01",0
"2021-09-20","London","VUI-21OCT-01",0
"2021-09-20","Midlands","Unclassified",0
"2021-09-20","Midlands","Undetermined",0
"2021-09-20","Midlands","VOC-21APR-02",0
"2021-09-20","Midlands","VOC-21NOV-01",0
"2021-09-20","Midlands","VUI-21OCT-01",0
"2021-09-20","North East and Yorkshire","Undetermined",0
"2021-09-20","North East and Yorkshire","VOC-21APR-02",0
"2021-09-20","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-20","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-20","North West","Undetermined",0
"2021-09-20","North West","VOC-21APR-02",0
"2021-09-20","North West","VUI-21OCT-01",0
"2021-09-20","South East","Unclassified",0
"2021-09-20","South East","Undetermined",0
"2021-09-20","South East","VOC-21APR-02",0
"2021-09-20","South East","VOC-21NOV-01",0
"2021-09-20","South East","VUI-21OCT-01",0
"2021-09-20","South West","Undetermined",0
"2021-09-20","South West","VOC-21APR-02",0
"2021-09-20","South West","VOC-21NOV-01",0
"2021-09-20","South West","VUI-21OCT-01",0
"2021-09-21","East of England","Undetermined",0
"2021-09-21","East of England","VOC-21APR-02",0
"2021-09-21","East of England","VOC-21NOV-01",0
"2021-09-21","East of England","VUI-21OCT-01",0
"2021-09-21","London","Undetermined",0
"2021-09-21","London","VOC-21APR-02",0
"2021-09-21","London","VOC-21NOV-01",0
"2021-09-21","London","VUI-21OCT-01",0
"2021-09-21","Midlands","Unclassified",0
"2021-09-21","Midlands","Undetermined",0
"2021-09-21","Midlands","VOC-21APR-02",0
"2021-09-21","Midlands","VOC-21NOV-01",0
"2021-09-21","Midlands","VUI-21OCT-01",0
"2021-09-21","North East and Yorkshire","Undetermined",0
"2021-09-21","North East and Yorkshire","VOC-21APR-02",0
"2021-09-21","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-21","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-21","North West","Undetermined",0
"2021-09-21","North West","VOC-21APR-02",0
"2021-09-21","North West","VOC-21NOV-01",0
"2021-09-21","North West","VUI-21OCT-01",0
"2021-09-21","South East","Undetermined",0
"2021-09-21","South East","VOC-21APR-02",0
"2021-09-21","South East","VOC-21NOV-01",0
"2021-09-21","South East","VUI-21OCT-01",0
"2021-09-21","South West","Undetermined",0
"2021-09-21","South West","VOC-21APR-02",0
"2021-09-21","South West","VUI-21OCT-01",0
"2021-09-22","East of England","Undetermined",0
"2021-09-22","East of England","VOC-20DEC-01",0
"2021-09-22","East of England","VOC-21APR-02",0
"2021-09-22","East of England","VOC-21NOV-01",0
"2021-09-22","East of England","VUI-21OCT-01",0
"2021-09-22","London","Undetermined",0
"2021-09-22","London","VOC-21APR-02",0
"2021-09-22","London","VOC-21NOV-01",0
"2021-09-22","London","VUI-21OCT-01",0
"2021-09-22","London","VUI-22JAN-01",0
"2021-09-22","Midlands","Unclassified",0
"2021-09-22","Midlands","Undetermined",0
"2021-09-22","Midlands","VOC-21APR-02",0
"2021-09-22","Midlands","VOC-21NOV-01",0
"2021-09-22","Midlands","VUI-21OCT-01",0
"2021-09-22","North East and Yorkshire","Undetermined",0
"2021-09-22","North East and Yorkshire","VOC-21APR-02",0
"2021-09-22","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-22","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-22","North West","Undetermined",0
"2021-09-22","North West","VOC-21APR-02",0
"2021-09-22","North West","VOC-21NOV-01",0
"2021-09-22","North West","VUI-21OCT-01",0
"2021-09-22","South East","Undetermined",0
"2021-09-22","South East","VOC-21APR-02",0
"2021-09-22","South East","VOC-21NOV-01",0
"2021-09-22","South East","VUI-21OCT-01",0
"2021-09-22","South West","Unclassified",0
"2021-09-22","South West","Undetermined",0
"2021-09-22","South West","VOC-21APR-02",0
"2021-09-22","South West","VOC-21NOV-01",0
"2021-09-22","South West","VUI-21OCT-01",0
"2021-09-23","East of England","Undetermined",0
"2021-09-23","East of England","VOC-21APR-02",0
"2021-09-23","East of England","VOC-21NOV-01",0
"2021-09-23","East of England","VUI-21OCT-01",0
"2021-09-23","London","Undetermined",0
"2021-09-23","London","VOC-21APR-02",0
"2021-09-23","London","VOC-21NOV-01",0
"2021-09-23","London","VUI-21OCT-01",0
"2021-09-23","Midlands","Undetermined",0
"2021-09-23","Midlands","VOC-21APR-02",0
"2021-09-23","Midlands","VOC-21NOV-01",0
"2021-09-23","Midlands","VUI-21OCT-01",0
"2021-09-23","North East and Yorkshire","Undetermined",0
"2021-09-23","North East and Yorkshire","VOC-21APR-02",0
"2021-09-23","North East and Yorkshire","VOC-21NOV-01",0
"2021-09-23","North East and Yorkshire","VUI-21OCT-01",0
"2021-09-23","North West","Undetermined",0
"2021-09-23","North West","VOC-21APR-02",0
"2021-09-23","North West","VOC-21NOV-01",0
"2021-09-23","North West","VUI-21OCT-01",0
"2021-09-23","South East","Undetermined",0
"2021-09-23","South East","VOC-21APR-02",0
"2021-09-23","South East","VOC-21NOV-01",0
"2021-09-23","South East","VUI-21OCT-01",0
"2021-09-23","South West","Undetermined",0
"2021-09-23","South West","VOC-21APR-02",0
"2021-09-23","South West","VOC-21NOV-01",0
"2021-09-23","South West","VUI-21OCT-01",0
"2021-09-24","East of England","Undetermined",0
